X,Y
3.718120851405001259e-01,-2.730500284344247186e-01
3.718651335121416213e-01,-2.809686282834242266e-01
3.742551350070380534e-01,-2.881758800959455802e-01
3.797916683495973778e-01,-2.932390924898504170e-01
3.756441296018271370e-01,-2.937209312092927682e-01
3.736220299290214930e-01,-2.920263423497213573e-01
3.682393747696633413e-01,-2.865914148273329132e-01
3.657603151049912404e-01,-2.844909846004781695e-01
3.609311840888401735e-01,-2.783633222001264951e-01
3.612519021798487051e-01,-2.757202458874879469e-01
3.603471436664046901e-01,-2.775816601131753658e-01
3.610210623747029390e-01,-2.800170675581903912e-01
3.573065866370803145e-01,-2.865395147003985676e-01
3.589957679357102527e-01,-2.853632312413350580e-01
3.615067964910775311e-01,-2.726890860777446690e-01
3.607067325303545680e-01,-2.691562717843937191e-01
3.565938018311523017e-01,-2.609611584848228194e-01
3.536430997643597585e-01,-2.605896529340396284e-01
3.560474402864176602e-01,-2.682158594303214461e-01
3.534665679757028611e-01,-2.711303443358775711e-01
3.480764245605707519e-01,-2.771416487623677427e-01
3.466752272412598757e-01,-2.759651452789994019e-01
3.526780386516670251e-01,-2.786206385814613551e-01
3.520462107953431508e-01,-2.779385726059787620e-01
3.482365854315945808e-01,-2.746648915062824825e-01
3.515765429411394360e-01,-2.751433981373488935e-01
3.436715253213338261e-01,-2.726715038153844084e-01
3.502264089657211033e-01,-2.740580764405117220e-01
3.502246783153351584e-01,-2.749356097870679916e-01
3.590807702263832391e-01,-2.813966295769417814e-01
3.627535666239290468e-01,-2.818895186682509046e-01
3.599701433127260874e-01,-2.788612931496561864e-01
3.634396774372231076e-01,-2.767705778053707877e-01
3.705333443474823074e-01,-2.790973006271375567e-01
3.759714435251867437e-01,-2.781313440292815797e-01
3.678376696031459003e-01,-2.771359484783126326e-01
3.670309056696355321e-01,-2.757311431188319562e-01
3.622055139499121279e-01,-2.746920165992208229e-01
3.649112578139354079e-01,-2.725613105026445937e-01
3.623948119451637639e-01,-2.660792899666252209e-01
3.597597712424314143e-01,-2.671521055509380460e-01
3.623747176865738107e-01,-2.658247268469907110e-01
3.628582008504455669e-01,-2.688655919184669840e-01
3.589721095109227322e-01,-2.640315742047517622e-01
3.570604795398826248e-01,-2.611770514209897365e-01
3.533485539071065662e-01,-2.708230011347059762e-01
3.519510008670686529e-01,-2.738172218459966056e-01
3.523094113808650230e-01,-2.797680947598084611e-01
3.492071384620354380e-01,-2.912744376784381362e-01
3.434041059137631913e-01,-2.840468706802975474e-01
3.408802059971854370e-01,-2.898777080994892064e-01
3.397078801365269185e-01,-2.944439752814981826e-01
3.351716056889358919e-01,-2.955612151442352786e-01
3.377382474047895267e-01,-2.962585558402667241e-01
3.405756085159331592e-01,-2.973226914534140564e-01
3.432592542929590596e-01,-2.891817897882331678e-01
3.417992973570811999e-01,-2.851058037902587383e-01
3.396442746266752355e-01,-2.817717349955743411e-01
3.388624190003351466e-01,-2.788844652085277209e-01
3.432760002263752774e-01,-2.762259359011504656e-01
3.188658028241741493e-01,-2.979477595621345398e-01
3.418977859889519855e-01,-2.823971355912254233e-01
3.358113178351138095e-01,-2.904379734638048438e-01
3.382926007288253323e-01,-2.890061764747437478e-01
3.379170519680805285e-01,-2.928878701532790507e-01
3.393033513115816802e-01,-2.920282512955899024e-01
3.382173239292373679e-01,-2.958346655693526728e-01
3.441747138572134324e-01,-2.931586869145511587e-01
3.474361421214944290e-01,-2.952780985095515565e-01
3.501574126132961373e-01,-2.895446063328666053e-01
3.530512167488515374e-01,-2.824697108386176603e-01
3.483403812645538000e-01,-2.742301342183475210e-01
3.425428489675734212e-01,-2.759769165589688877e-01
3.463574582164922200e-01,-2.786964890481682389e-01
3.488199914270662116e-01,-2.790144268384282533e-01
3.425452243319189183e-01,-2.809764201718725207e-01
3.493026044803235752e-01,-2.788405461965207666e-01
3.519961798869141179e-01,-2.763572855866623379e-01
3.497727133698096402e-01,-2.799743689486999809e-01
3.417059310652562076e-01,-2.891144664680315168e-01
3.471898151742806582e-01,-2.885364336280257236e-01
3.470810870575308238e-01,-2.877247994964174937e-01
3.403123057369777382e-01,-2.874322640601933987e-01
3.393713310491293655e-01,-2.850975231011325661e-01
3.403263873258425831e-01,-2.899388063195227905e-01
3.430426488636511007e-01,-2.931328700442606960e-01
3.506236556529402359e-01,-2.887616281349295044e-01
3.386167583682113680e-01,-2.926106909896534214e-01
3.397185067992523066e-01,-2.876524349540611203e-01
3.496695802379017337e-01,-2.784780777679034536e-01
3.504000116133588194e-01,-2.745620450892547471e-01
3.578393672615173826e-01,-2.731373412283332192e-01
3.629361244190037472e-01,-2.721363250190702576e-01
3.645871307736300304e-01,-2.726048542307879519e-01
3.712022239855325423e-01,-2.717576666689410780e-01
3.780868842953553077e-01,-2.726755484618534342e-01
3.822926151939747830e-01,-2.768640072616538883e-01
3.863545850950937388e-01,-2.797375016195594033e-01
3.838588789538934787e-01,-2.822147066778585844e-01
3.806489402319510607e-01,-2.829328892563344189e-01
3.787077970606385069e-01,-2.832675512346820024e-01
3.811668525804330354e-01,-2.876024364216314688e-01
3.790086386105492311e-01,-2.858700322079216760e-01
3.722599663928854996e-01,-2.888669919656522422e-01
3.760974039017209725e-01,-2.893707989645962764e-01
3.800247817064735245e-01,-2.855493282482997053e-01
3.830249295171269663e-01,-2.822854412906635746e-01
3.818105767779686466e-01,-2.798514474667745389e-01
3.805668085750251173e-01,-2.790423535138167876e-01
3.819413923485310280e-01,-2.795536966206094709e-01
3.865201394552178482e-01,-2.840801080670829482e-01
3.839558386954282088e-01,-2.828820184410639760e-01
3.794695876973177562e-01,-2.770368560395647384e-01
3.823143382005717017e-01,-2.783747860988343703e-01
3.774395407775154032e-01,-2.782354209184971783e-01
3.782728129003617434e-01,-2.801529329000632118e-01
3.755722354623509118e-01,-2.798660230780242175e-01
3.775511293903847099e-01,-2.791935811756239283e-01
3.790675088775968815e-01,-2.778970061865324026e-01
3.797830549849475212e-01,-2.778720083491660886e-01
3.814167321220829354e-01,-2.790244064450983497e-01
3.791527213411265418e-01,-2.768420320396090539e-01
3.744679104059627228e-01,-2.787328234412885797e-01
3.731487441143689354e-01,-2.804675331685607675e-01
3.713226655744466531e-01,-2.795886106638900137e-01
3.713637764280371956e-01,-2.773103418959900757e-01
3.665927045220434555e-01,-2.773558442931756129e-01
3.693054277600343327e-01,-2.755930310043817610e-01
3.734130416705580546e-01,-2.761539503101183013e-01
3.802841547342747930e-01,-2.757989190642604060e-01
3.804873957779619231e-01,-2.777901292484626361e-01
3.786584475455183063e-01,-2.809726439190489145e-01
3.740230636698539946e-01,-2.817290119285068561e-01
3.713999420177975241e-01,-2.852328199927018915e-01
3.737501509514296605e-01,-2.918396243632739306e-01
3.742362492912723049e-01,-2.875554285493938655e-01
3.757916417919932583e-01,-2.867101231194033595e-01
3.755465643439492851e-01,-2.848254903039648123e-01
3.765387823235664122e-01,-2.903188516633526395e-01
3.776959701405186998e-01,-2.906646097751265923e-01
3.795913666936506781e-01,-2.887882848419028869e-01
3.820787272448138983e-01,-2.913879641921718333e-01
3.822128198201844018e-01,-2.913495481771434803e-01
3.802102565900330466e-01,-2.895328619191859798e-01
3.774144481679090335e-01,-2.902279647395104578e-01
3.813212751388615485e-01,-2.958042933457238344e-01
3.864561918662537954e-01,-2.953582297985127836e-01
3.848508518219047048e-01,-2.942175870470230548e-01
3.965949330147113816e-01,-2.996357678388700263e-01
7.721660595257506809e-02,-1.919811315947377306e+00
8.208085986220253760e-02,-1.926513949966853989e+00
7.769630054401738262e-02,-1.926500539473010143e+00
7.157213239884446798e-02,-1.919982008902326509e+00
7.179551081108914712e-02,-1.919893987629270882e+00
7.175219690618456214e-02,-1.918182915803479549e+00
7.204264850309094470e-02,-1.911442562276666202e+00
7.306255401049321918e-02,-1.913219045477291491e+00
6.686342356881858073e-02,-1.913532150588604708e+00
6.398831097125023959e-02,-1.908187770271211114e+00
5.940163955853289268e-02,-1.908197469799912893e+00
6.400736689291103287e-02,-1.906305947279785196e+00
5.644344928163003150e-02,-1.907906770673734709e+00
4.854707376656036688e-02,-1.907208360761373012e+00
5.632637392626677064e-02,-1.906867794293001683e+00
5.386959712339833839e-02,-1.906381190836468509e+00
5.231153253123665969e-02,-1.907200755610746201e+00
5.585577207246161802e-02,-1.907007093238346496e+00
5.164896732140894509e-02,-1.907769819817899615e+00
4.871243313488649029e-02,-1.908898899928576975e+00
4.857096344576816715e-02,-1.914715523971896260e+00
5.206476051124342419e-02,-1.915464604513926083e+00
4.912556430969261534e-02,-1.920161282365432598e+00
5.090045645632057525e-02,-1.920837556690128789e+00
6.018889472654498363e-02,-1.918394005765169386e+00
5.575445481283594629e-02,-1.921211624889493041e+00
5.944300187595771834e-02,-1.913901107457468331e+00
5.536925937273565190e-02,-1.913220876738228826e+00
5.666173998962498182e-02,-1.916123059995642475e+00
5.817661613792282638e-02,-1.922670278898040763e+00
6.170544067220606888e-02,-1.922670082949530457e+00
5.739588261681358161e-02,-1.922607952560315248e+00
6.170683055739592526e-02,-1.916326796693050394e+00
6.509058995519545476e-02,-1.916161313639607400e+00
6.244233105446289622e-02,-1.913167952890598489e+00
6.704845492112052052e-02,-1.915430077247743723e+00
6.226701678712243115e-02,-1.912354596438419208e+00
6.792879676723637128e-02,-1.913832178529431882e+00
6.645530873052513110e-02,-1.922126838392732129e+00
6.534204540355489921e-02,-1.923243421612365056e+00
7.065097516746829398e-02,-1.921725439709396133e+00
7.617906908241967034e-02,-1.916756542093528193e+00
7.881827730220145045e-02,-1.912763426412500412e+00
7.528935262404121143e-02,-1.911892457617233809e+00
7.929714132644952174e-02,-1.910661032916213919e+00
7.728262835887039772e-02,-1.907300810023522253e+00
7.252041355653460197e-02,-1.903929915963652242e+00
7.185704192544895008e-02,-1.908887988368442201e+00
7.239461137006603098e-02,-1.907395781771826115e+00
7.206248555207361850e-02,-1.910571019937597592e+00
7.265614004198581166e-02,-1.914473566788108094e+00
7.065619332763192761e-02,-1.915314919988059028e+00
7.223804657143695351e-02,-1.915638860736314619e+00
7.243314924881635863e-02,-1.913990253754071169e+00
7.144112941417318785e-02,-1.909891619785843098e+00
6.962558133909699243e-02,-1.906779316921473511e+00
7.063018430231193800e-02,-1.906541319361836129e+00
3.729419261026587495e-01,-2.630077263267920906e-01
3.796284165387607823e-01,-2.652853528202880895e-01
3.755354658024050440e-01,-2.683743771335037609e-01
3.810514266525518723e-01,-2.678800562092760740e-01
3.863144719574080899e-01,-2.702484126841097622e-01
3.825656405796870607e-01,-2.700799277140196186e-01
3.877387723540115516e-01,-2.728679447172441819e-01
3.886111051196567967e-01,-2.751183080273306714e-01
3.950526985833679450e-01,-2.786337248280853496e-01
3.911547779823227877e-01,-2.806761362325547737e-01
3.615681155238384958e-01,-2.625223911103656271e-01
3.589629730125717400e-01,-2.593832231332577898e-01
3.564886334176530225e-01,-2.569707142622135732e-01
3.622757061455610383e-01,-2.614566479135539412e-01
3.590017627635506692e-01,-2.644445598950512233e-01
3.602177218253305724e-01,-2.693535139851390148e-01
3.605713351486719009e-01,-2.697202259639276956e-01
3.664009185264127666e-01,-2.725780005150526542e-01
3.680607427727705661e-01,-2.716207597361464110e-01
3.697053518872604472e-01,-2.699910776478657848e-01
3.683801045461545520e-01,-2.684829896648870395e-01
3.669727627222707511e-01,-2.670917265930359275e-01
3.628795381893218375e-01,-2.631748873325506777e-01
3.553788557281616356e-01,-2.575222397916910877e-01
3.549653074858809543e-01,-2.609617176450406140e-01
3.503528088456132061e-01,-2.639586598096921310e-01
3.538831528505354540e-01,-2.671197423893203471e-01
3.585718278416080151e-01,-2.735587944371276059e-01
3.535526008171682166e-01,-2.762045548565570385e-01
3.613223707368919957e-01,-2.801535542607248019e-01
3.580085097471099598e-01,-2.828401734108722532e-01
3.616189884684627431e-01,-2.774985660178984626e-01
3.509059759452697325e-01,-2.747531060305637984e-01
3.462709207868074901e-01,-2.643439922490015137e-01
3.499225312512043162e-01,-2.673471953116030031e-01
3.498549019644540126e-01,-2.662595350630929114e-01
3.560201097327997388e-01,-2.718883229627363507e-01
3.563922541024021617e-01,-2.676986346775604431e-01
3.595116668188724773e-01,-2.603503310635728596e-01
3.732151699882053641e-01,-2.583410370778452259e-01
3.765296501777641303e-01,-2.587281534751731393e-01
3.782952606419255903e-01,-2.647408484421535646e-01
3.773709859193522531e-01,-2.702428035521762806e-01
3.834283932192149025e-01,-2.734417047733879724e-01
3.787618934941533455e-01,-2.759663460915328104e-01
3.768376040737544397e-01,-2.764198634574226432e-01
3.792233949839660667e-01,-2.766643009281626875e-01
3.755624893147272436e-01,-2.774609225236491783e-01
3.772251618404346418e-01,-2.725008696730421565e-01
3.752789818309208991e-01,-2.669007224735370776e-01
3.752693872095270722e-01,-2.609586585098194189e-01
3.663641647573383509e-01,-2.548766994886947912e-01
3.640972464923133423e-01,-2.478782508176016475e-01
3.673002381082284828e-01,-2.472945707757165934e-01
3.646247024434731698e-01,-2.436506588603485901e-01
3.603280926026677933e-01,-2.492440047773883394e-01
3.614528589987490159e-01,-2.450958640655159504e-01
3.691718019151400965e-01,-2.489603695053027588e-01
3.737180432719838241e-01,-2.477995258185519689e-01
3.770660701485407662e-01,-2.542229776011448172e-01
3.749371557946618583e-01,-2.613099775041364259e-01
3.681752552870016792e-01,-2.665284287174413125e-01
3.600250687928567839e-01,-2.668921264595599530e-01
3.393728204650372504e-01,-2.725178889724267917e-01
3.377934693848602676e-01,-2.749653693677275301e-01
3.348196352072174697e-01,-2.761804020734550114e-01
3.214778501105435837e-01,-2.740978493907291758e-01
3.187761417048919910e-01,-2.696882857143867995e-01
3.204435232748693574e-01,-2.694939068281361205e-01
3.275372187429446691e-01,-2.760487679849696896e-01
3.200854619843800375e-01,-2.823498582183009420e-01
3.221839789110528818e-01,-2.914018467911023702e-01
3.194898148726440512e-01,-2.941883964651046957e-01
3.271414743659135649e-01,-2.986539901672422559e-01
3.262428372011896283e-01,-2.985697847262629989e-01
3.384612763209079445e-01,-2.965700451696029472e-01
3.464487202653104836e-01,-2.936677366840991232e-01
3.425348616010754910e-01,-2.916164577065281094e-01
3.411051252168165737e-01,-2.884014583887594130e-01
3.524497160008953078e-01,-2.878181729708481074e-01
3.480840227989334679e-01,-2.865703229381724171e-01
3.432867112484244698e-01,-2.869789156106836714e-01
3.493821572065771708e-01,-2.852584608070215522e-01
3.516183139894929477e-01,-2.860804163102121933e-01
3.502622262231512851e-01,-2.840071665009794022e-01
3.458231872672743457e-01,-2.807330301139752127e-01
3.538704447724485558e-01,-2.847725816767069373e-01
3.596027854452386596e-01,-2.831177736503022180e-01
3.589119341931211737e-01,-2.842286843808879415e-01
3.593838586059464046e-01,-2.806564756911442693e-01
3.592942399362802353e-01,-2.779171174847400172e-01
3.659967414164108646e-01,-2.832682879449483493e-01
3.685955073814356497e-01,-2.844583281769330618e-01
3.614292866987376396e-01,-2.825627118559844719e-01
3.636456225841395162e-01,-2.843230850986243063e-01
3.669735641372056101e-01,-2.891604215514560483e-01
3.706998313719001570e-01,-2.906056218608573660e-01
3.673737519288156061e-01,-2.920831441409507678e-01
3.673792291848384517e-01,-2.946275212673198363e-01
3.661989661690675524e-01,-2.940473107083771964e-01
3.598471737520873015e-01,-2.944542642639138008e-01
3.640706895774804552e-01,-2.973717840728567485e-01
3.662339153509246437e-01,-2.961935473781744932e-01
3.671885589329253463e-01,-2.898201577009856256e-01
3.691970245821565300e-01,-2.894079220256904339e-01
3.694560656042170099e-01,-2.876300968392807578e-01
3.693667980691625052e-01,-2.905627758424909057e-01
3.709945360726890073e-01,-2.927102209487921214e-01
3.640166271894689221e-01,-2.920544678223961910e-01
3.648804868825151759e-01,-2.932608495798063597e-01
3.560119966148903581e-01,-2.866213297330909571e-01
3.623136350076842094e-01,-2.872086413131116345e-01
3.642319450562782057e-01,-2.882491500904425519e-01
3.671978549740198550e-01,-2.891331705937477126e-01
3.734859228080369409e-01,-2.925702035430742809e-01
3.776635849263874634e-01,-2.937738875257111526e-01
3.771692097339083283e-01,-2.961224764294637102e-01
3.743971569926543563e-01,-2.894599165280931086e-01
3.778585864503229419e-01,-2.912557197817980392e-01
3.792623872460886281e-01,-2.905652696972456095e-01
3.797638256593849349e-01,-2.886982609127940469e-01
3.739611683454252544e-01,-2.827993781677997087e-01
3.678925033109602949e-01,-2.756760330093614986e-01
3.749643507300803869e-01,-2.897106786965822911e-01
3.753867942593360763e-01,-2.895884774756707358e-01
3.677728081255787207e-01,-2.852873838802445494e-01
-1.017283614917205092e+00,9.817554740046101625e-01
-1.025453353982506810e+00,9.801910778415041658e-01
-1.028781161666764365e+00,9.791638382118954542e-01
-1.026151439290004186e+00,9.793427459100878529e-01
-1.027565616877135213e+00,9.838368379810331632e-01
-1.021638840022438321e+00,9.844025276055050622e-01
-1.020014305234754115e+00,9.858375270659786027e-01
-1.016975984536660160e+00,9.821819621907900144e-01
-1.017048471585816571e+00,9.865429211110351426e-01
-1.012189703614462921e+00,9.843822508910961000e-01
-1.007840212127467661e+00,9.876114563938949154e-01
-1.007658093234318875e+00,9.895956681016242484e-01
-1.008913913332769141e+00,9.901803411284997303e-01
-1.008730676878682120e+00,9.913545474797097468e-01
-1.013235629964865714e+00,9.923680694881620301e-01
-1.015518939430976042e+00,9.955631030412704918e-01
-1.015020097324884629e+00,1.008618041481127658e+00
-1.019253328553470617e+00,1.008801696454407981e+00
-1.021096832995927794e+00,9.969566496719699522e-01
-1.026877410892832021e+00,9.959537126703108534e-01
-1.032643165561702991e+00,9.958661620345640175e-01
-1.029860846745039638e+00,9.926937022363730989e-01
-1.025647688956140779e+00,9.893189244826458006e-01
-1.023284056632262518e+00,9.852850410144565751e-01
-1.017002292783923734e+00,9.875585821421759558e-01
-1.019037165590218619e+00,9.888743513955849940e-01
-1.018935894822156074e+00,9.801269163203892854e-01
-1.028684637600496110e+00,9.755712435692549533e-01
-1.028856323763756464e+00,9.749310970626998696e-01
-1.030940782593590566e+00,9.767483344223327757e-01
-1.027963248646457384e+00,9.777955719531059575e-01
-1.026339038946901816e+00,9.815830928276882972e-01
-1.026425702079731161e+00,9.809836878581162933e-01
-1.027444763261924354e+00,9.784192525083115211e-01
-1.025750800483271608e+00,9.758997866099197172e-01
-1.032386631565521906e+00,9.760311166291963936e-01
-1.031898254151712102e+00,9.771017639236150298e-01
-1.031136461962709472e+00,9.767518203468588123e-01
-1.029776311269712696e+00,9.769144614234461788e-01
-1.030403327279426628e+00,9.822761715854941844e-01
-1.031593327612212674e+00,9.802648849181255786e-01
-1.033281068168695027e+00,9.790272658926779670e-01
-1.030338652404485744e+00,9.805925925840515145e-01
-1.036291194198156074e+00,9.772969374522747499e-01
-1.036752283773928474e+00,9.773264616895572798e-01
-1.039764026418914522e+00,9.776502559278561488e-01
-1.039228462618921434e+00,9.774871839395030682e-01
-1.044053303195763505e+00,9.757789197726293162e-01
-1.035370028334066550e+00,9.745405213101684394e-01
-1.035892640810462950e+00,9.778497564800083808e-01
-1.036273999590486161e+00,9.813311483999000995e-01
-1.026744292665550118e+00,9.843473065333254723e-01
-1.025086095249449603e+00,9.819003251607316685e-01
-1.024411601048009768e+00,9.815533894876136145e-01
-1.017741893322876567e+00,9.812360306956591227e-01
-1.010222782406599462e+00,9.896128163059594307e-01
-1.009529489436116201e+00,9.881616918053017784e-01
-1.015915876660886896e+00,9.840438022206940971e-01
-1.020417948136330466e+00,9.828920528121811717e-01
-1.024786112221093504e+00,9.766066301171778541e-01
-1.027906776393143762e+00,9.713816827380301611e-01
-1.024621833029413009e+00,9.656736205061922096e-01
-1.021722471758110151e+00,9.648751541392888154e-01
-1.012811866958963636e+00,9.691137549771204895e-01
-1.007523179559075777e+00,9.659776404797218996e-01
-1.010509765456577114e+00,9.733533380593482054e-01
-1.019089141277974786e+00,9.753376454724291822e-01
-1.018729836234804287e+00,9.878600369264128878e-01
-1.019054357497590102e+00,9.887618376888582805e-01
-1.018802570541762043e+00,9.979160180099596600e-01
-1.018502522765167617e+00,9.916041856166284418e-01
-1.020191385643665516e+00,9.896291498611129445e-01
-1.018615877748390464e+00,9.868973521249885250e-01
-1.016476278393416477e+00,9.865482521390801507e-01
-1.015774242855988607e+00,9.841192401823714020e-01
-1.023221626186341826e+00,9.849068831813052594e-01
-1.020051552494792846e+00,9.831752242565710009e-01
-1.019651349728040834e+00,9.887163940448027155e-01
-1.020206591992534495e+00,9.914301067904464082e-01
-1.022286890505710533e+00,9.956622432323118943e-01
-1.029317398711514731e+00,9.922775581503097131e-01
-1.026323840810669186e+00,9.918313846872345296e-01
-1.026205720124651943e+00,9.904223817494297588e-01
-1.025682315697573177e+00,9.888264765706364923e-01
-1.027699086003578843e+00,9.968725242996516744e-01
-1.025579001920933431e+00,1.001898598679699770e+00
-1.022093367261013519e+00,9.975893326738470845e-01
-1.021531571681741024e+00,9.923007030719065424e-01
-1.012057570793581940e+00,9.819288505743744011e-01
-1.014308789306771041e+00,9.818404139304365286e-01
-1.013224467694969100e+00,9.799718834104254039e-01
-1.014064481837744891e+00,9.787198572082008718e-01
-1.014664702371245397e+00,9.715491288034091566e-01
-1.016606690209707953e+00,9.711731404317011096e-01
-1.009760922033447361e+00,9.678744740320660567e-01
-1.007307317278081538e+00,9.712261519754082917e-01
-1.010688865991795193e+00,9.721549735803650671e-01
-1.015139011251876999e+00,9.747748401018098141e-01
-1.018079326023023867e+00,9.819613637795652217e-01
-1.015183357326677527e+00,9.854419653168309257e-01
-1.014738699436933622e+00,9.854993206244888615e-01
-1.018608432940179664e+00,9.846104809417356440e-01
-1.016197795019491368e+00,9.923397513405147752e-01
-1.017951785768451467e+00,9.894685710589670169e-01
-1.008203912369085797e+00,9.834825917252181249e-01
-1.010925922226630469e+00,9.826789167275999937e-01
-1.010858550090378838e+00,9.742525784894517926e-01
-1.011408047522074583e+00,9.757159369985279884e-01
-1.017141011007797635e+00,9.842484527597983313e-01
-1.016837737533213826e+00,9.903760905556882044e-01
-1.021113219982545672e+00,9.839991956080907931e-01
-1.024739971213258327e+00,9.760074070347879438e-01
-1.025774497930209028e+00,9.721266084664826890e-01
-1.030159116313050127e+00,9.704215031317098283e-01
-1.030492988344234417e+00,9.729219882975339573e-01
-1.026312578047536617e+00,9.757513519689100523e-01
-1.017092075413111196e+00,9.815600671923038201e-01
-1.022328870277605439e+00,9.886053684139921582e-01
-1.016849431120370628e+00,9.881313137800287194e-01
-1.019729204722773286e+00,9.904688636691447723e-01
-1.022943136514859575e+00,9.875878180022954478e-01
-1.025406293703163163e+00,9.852263182999073665e-01
-1.022169608856638767e+00,9.836098120091920638e-01
-1.023465245814175084e+00,9.816729095535545735e-01
-1.028195605676476054e+00,9.816771593751771885e-01
-1.028571060715853802e+00,9.715182169883221919e-01
-1.028869359067365208e+00,9.636964103489098488e-01
-1.023265296197449992e+00,9.609171377390417490e-01
-1.024068348196971012e+00,9.628811985415911545e-01
-1.024802480441065144e+00,9.634733563676441959e-01
-1.017971720829301541e+00,9.561979345540353448e-01
-1.015333122194595594e+00,9.572716408459824855e-01
-1.018721859853003231e+00,9.576218188244590701e-01
-1.014631913669116203e+00,9.561878047305627515e-01
-1.014355326106934019e+00,9.598074980505965081e-01
-1.021704389280561065e+00,9.669542685366072643e-01
-1.030841249659239400e+00,9.720258800260304088e-01
-1.028375740234156011e+00,9.703012622738799164e-01
-1.027852183565971078e+00,9.725376184611211894e-01
-1.028289760945570341e+00,9.732131835150735766e-01
-1.024568883216732118e+00,9.750802263197244635e-01
-1.019341686485418785e+00,9.780415669684376923e-01
-1.017609853459759517e+00,9.790939112231342722e-01
-1.014441444370387746e+00,9.851231851221120550e-01
-1.013767323966401568e+00,9.840564798518705025e-01
-1.019435097467692231e+00,9.875425186270803124e-01
-1.021088524007456311e+00,9.907216966161587202e-01
-1.020506705197899766e+00,9.896370781856818066e-01
-1.017294068374154259e+00,9.879295027170214016e-01
-1.011850185648409450e+00,9.731413798487276168e-01
-1.008628997600779620e+00,9.719238532797495056e-01
-1.014810882055926289e+00,9.655948648055530104e-01
-1.014252892025972352e+00,9.634506170085237464e-01
-1.009698016583435276e+00,9.648780047603636723e-01
-1.004991241815623271e+00,9.632320365107844840e-01
-1.008798287774799185e+00,9.689326260209609742e-01
-1.004268412133295207e+00,9.735549298835461940e-01
-1.014006485488433196e+00,9.709842259669817510e-01
-1.014883693726980951e+00,9.667064824405162682e-01
-1.019473601388247497e+00,9.633040369640297751e-01
-1.017862846313845493e+00,9.643568117446212895e-01
-1.021142387812152164e+00,9.640339731116427391e-01
-1.020369511501824533e+00,9.636219618555446065e-01
-1.022635658009933390e+00,9.612981802995412828e-01
-1.018113687804240719e+00,9.590878735323100646e-01
-1.013927383589031006e+00,9.606672059822332077e-01
-1.016553819406941228e+00,9.650497376058018162e-01
-1.019500111267434450e+00,9.626845867420041891e-01
-1.023563341730234777e+00,9.581580725241267693e-01
-1.039226673577006377e+00,9.632391823807602282e-01
-1.035610289636351933e+00,9.614453915749926471e-01
-1.040723134185349341e+00,9.559098582491178941e-01
-1.030414941362926662e+00,9.520505502519523988e-01
-1.023870001422562792e+00,9.567319260743127884e-01
-1.024390395438338430e+00,9.600036784127760070e-01
-1.024922488218444450e+00,9.668219951548361335e-01
-1.019068496448843009e+00,9.683441755901138759e-01
-1.010552598145416425e+00,9.713912216956772649e-01
-1.003859062013112480e+00,9.709203663033956211e-01
-1.018080613634315235e+00,9.668438925268600936e-01
-1.025597629931934041e+00,9.640734445874026282e-01
-1.029354169115466178e+00,9.588281321358066434e-01
-1.029912384612960530e+00,9.603733377745076183e-01
-1.030794490012700626e+00,9.617732636551066250e-01
-1.037329249682853005e+00,9.641588604164718079e-01
-1.028978200888557293e+00,9.670751878755463604e-01
-1.028465594227692126e+00,9.698787701755535728e-01
-1.022427144494638673e+00,9.725087278480921693e-01
-1.014282507006264655e+00,9.712540919304102349e-01
-1.000548397585619975e+00,9.640976849884561606e-01
-1.001614883046000104e+00,9.599257846919482251e-01
-9.929982093316864766e-01,9.508733327923603040e-01
-1.001619115530802739e+00,9.516863031538133066e-01
-1.001992158933537658e+00,9.439951445151872900e-01
-1.003300125739430282e+00,9.325891661451449766e-01
-1.007509565044470312e+00,9.377056947791646557e-01
-1.012482963082145693e+00,9.423183468194187284e-01
-1.011157674588911926e+00,9.557554859136728753e-01
-1.007310336534029238e+00,9.510077450426921430e-01
-1.005348992626068583e+00,9.473806638776094413e-01
-1.004742150431668257e+00,9.467974105628519377e-01
-1.012963607768824437e+00,9.530057105381403160e-01
-1.012783255863725307e+00,9.577082742782797586e-01
-1.016033030077926780e+00,9.680211322396192752e-01
-1.015493180793102468e+00,9.729755252495164708e-01
-1.014100687879691431e+00,9.734601235909693395e-01
-1.016636570649243509e+00,9.743099305284308453e-01
-1.006978429897660288e+00,9.752291482790471644e-01
-1.014770539727850363e+00,9.734980331990641389e-01
-1.012867809421379217e+00,9.657633477921727660e-01
-1.015871609085955196e+00,9.676381844163345347e-01
-1.006421663455184135e+00,9.591219982376099074e-01
-1.006986985438271809e+00,9.615735701727563534e-01
-1.004958729877002410e+00,9.662621049714636978e-01
-1.002780458192697344e+00,9.661084462279623253e-01
-1.009169963760610189e+00,9.672085627812554431e-01
-1.010270041922973761e+00,9.638773338350723474e-01
-1.017525667800369682e+00,9.639255814683366230e-01
-1.017390148121762650e+00,9.649930841957304883e-01
-1.012169979186369639e+00,9.709359661878165237e-01
-1.015005598168225998e+00,9.752645917479512150e-01
-1.021844512021562457e+00,9.772533315461884307e-01
-1.028195316068172271e+00,9.843556696162454323e-01
-1.032278334570338796e+00,9.879528700117929940e-01
-1.032836879635148364e+00,9.909229541581190404e-01
-1.032750782278703872e+00,9.907243452372208603e-01
-1.029675680574655194e+00,9.828238323426646827e-01
